City_ID,City,Country,Date,Lat,Lon,Max Temp,Humidity,Cloudiness,Wind Speed
536,Nizwa,OM,2021 - 07 - 15 21:50:54,22.9333,57.5333,83.77,67,86,3.42
537,Obidos,BR,2021 - 07 - 15 21:50:54,-1.9175,-55.5181,81.82,66,56,3.74
538,Livingstone,ZM,2021 - 07 - 15 21:50:55,-17.8419,25.8543,60.48,69,80,8.25
539,Moindou,NC,2021 - 07 - 15 21:50:55,-21.6924,165.677,71.55,78,32,2.53
540,Cervo,ES,2021 - 07 - 15 21:50:55,43.6702,-7.4101,64.96,91,36,15.9
541,Saint Anthony,US,2021 - 07 - 15 21:50:56,45.0205,-93.218,84.85,38,1,1.99
542,Trelew,AR,2021 - 07 - 15 21:50:56,-43.249,-65.3051,48.22,48,99,10.11
543,Sirnak,TR,2021 - 07 - 15 21:50:57,37.5228,42.4594,67.14,47,0,8.57
544,Dickson,US,2021 - 07 - 15 21:50:57,36.077,-87.3878,92.88,60,40,12.66
545,Olinda,BR,2021 - 07 - 15 21:50:26,-8.0089,-34.8553,74.93,78,40,12.66
546,Christchurch,NZ,2021 - 07 - 15 21:50:11,-43.5333,172.6333,52.92,89,75,1.01
547,Berbera,SO,2021 - 07 - 15 21:50:58,10.4396,45.0143,89.64,36,99,25.55
548,Hlotse,LS,2021 - 07 - 15 21:50:58,-28.8718,28.045,34.81,46,0,2.82
549,Ramnagar,IN,2021 - 07 - 15 21:50:59,29.4,79.1167,78.04,83,85,3.67
550,Manuk Mangkaw,PH,2021 - 07 - 15 21:50:59,4.8,119.85,80.26,76,100,5.39
551,Magdalena,PH,2021 - 07 - 15 21:50:59,14.1999,121.429,80.24,94,85,2.15
552,Hays,US,2021 - 07 - 15 21:51:00,30.0502,-98.0336,92.32,54,74,5.01
553,Gidam,IN,2021 - 07 - 15 21:51:00,18.9833,81.4,74.84,93,98,1.86
554,Zhigalovo,RU,2021 - 07 - 15 21:51:01,54.8097,105.1578,59.81,85,1,1.01
555,Santa Cruz Cabralia,BR,2021 - 07 - 15 21:51:01,-16.2781,-39.0247,73.63,83,0,5.75
556,Sivaki,RU,2021 - 07 - 15 21:51:02,52.6333,126.75,70.65,89,19,5.53
557,Jibuti,DJ,2021 - 07 - 15 21:51:02,11.5,42.5,89.02,36,100,7.52
558,Ous,RU,2021 - 07 - 15 21:51:02,60.9058,61.5186,51.22,57,34,3.4
559,Ingham,US,2021 - 07 - 15 21:51:03,42.6,-84.3833,79.95,78,90,6.91
560,Ternate,ID,2021 - 07 - 15 21:50:45,0.8,127.4,79.5,83,92,3.67
561,Lakefield,US,2021 - 07 - 15 21:51:03,43.6775,-95.1717,80.08,61,1,4.61
562,Kajaani,FI,2021 - 07 - 15 21:51:04,64.2273,27.7285,66.25,94,0,6.91
563,San Jeronimo,PE,2021 - 07 - 15 21:51:04,-11.9472,-75.2829,60.31,49,26,7.65
564,Sembakung,ID,2021 - 07 - 15 21:48:58,3.8167,117.25,76.93,96,100,1.14
